11302.62621, 3,   0.235,  6.537,  7.421, 4,   0.861,  0.007, -0.047, 5,  -0.956, -6.859, 18.029
11302.64043, 3,   0.230,  6.565,  7.357, 4,   0.869,  0.033, -0.037, 5,  -0.900, -6.634, 18.197
11302.65651, 3,   0.160,  6.874,  7.229, 4,   0.887,  0.024, -0.024, 5,  -0.956, -6.334, 18.347
11302.67067, 3,   0.024,  6.985,  7.166, 4,   0.903,  0.020, -0.021, 5,  -0.993, -6.016, 18.441
11302.68685, 3,   0.014,  7.049,  7.116, 4,   0.928,  0.030, -0.070, 5,  -1.049, -5.791, 18.516
11302.70027, 3,   0.208,  7.186,  6.986, 4,   0.943,  0.037, -0.083, 5,  -1.199, -5.491, 18.591
11302.71602, 3,   0.267,  7.236,  6.862, 4,   0.949,  0.036, -0.076, 5,  -1.237, -5.154, 18.647
11302.72954, 3,   0.254,  7.292,  6.766, 4,   0.920,  0.016, -0.043, 5,  -1.349, -4.741, 18.741
11302.74687, 3,   0.117,  7.361,  6.542, 4,   0.892,  0.011, -0.033, 5,  -1.368, -4.385, 18.872
11302.76116, 3,   0.214,  7.318,  6.528, 4,   0.828,  0.026, -0.038, 5,  -1.462, -4.142, 18.853
11302.77590, 3,   0.292,  7.543,  6.534, 4,   0.756,  0.039, -0.050, 5,  -1.443, -3.917, 18.797
11302.79103, 3,   0.369,  7.602,  6.560, 4,   0.647,  0.054, -0.060, 5,  -1.480, -3.767, 18.797
11302.80577, 3,   0.473,  7.655,  6.559, 4,   0.378,  0.055, -0.041, 5,  -1.555, -3.561, 18.741
11302.81948, 3,   0.399,  7.755,  6.577, 4,   0.215,  0.040, -0.017, 5,  -1.537, -3.429, 18.666
11302.83614, 3,   0.365,  7.726,  6.579, 4,   0.054,  0.025,  0.004, 5,  -1.574, -3.392, 18.666
11302.84966, 3,   0.300,  7.676,  6.582, 4,  -0.276, -0.003,  0.021, 5,  -1.593, -3.467, 18.553
11302.86595, 3,   0.195,  7.749,  6.589, 4,  -0.432, -0.023,  0.024, 5,  -1.630, -3.542, 18.403
11302.88268, 3,   0.230,  7.806,  6.626, 4,  -0.577, -0.039,  0.021, 5,  -1.724, -3.542, 18.328
11302.89614, 3,   0.263,  7.661,  6.718, 4,  -0.816,  0.002, -0.000, 5,  -1.668, -3.711, 18.328
11302.90965, 3,   0.111,  7.280,  6.685, 4,  -0.932,  0.047,  0.023, 5,  -1.593, -3.823, 18.347
11302.92607, 3,   0.105,  7.311,  6.723, 4,  -1.037,  0.073,  0.031, 5,  -1.537, -4.010, 18.347
11302.93938, 3,   0.072,  7.196,  6.883, 4,  -1.218,  0.122, -0.048, 5,  -1.480, -4.235, 18.310
11302.95281, 3,   0.126,  6.864,  7.187, 4,  -1.293,  0.099, -0.070, 5,  -1.462, -4.460, 18.235
11302.96733, 3,   0.075,  6.846,  7.377, 4,  -1.359,  0.038, -0.071, 5,  -1.387, -4.666, 18.197
11302.98430, 3,   0.022,  6.815,  7.353, 4,  -1.428, -0.056, -0.028, 5,  -1.312, -5.004, 18.253
11302.99974, 3,  -0.040,  6.509,  7.665, 4,  -1.460, -0.039, -0.055, 5,  -1.293, -5.472, 18.403
11303.01604, 3,  -0.023,  6.472,  7.798, 4,  -1.473,  0.006, -0.077, 5,  -1.349, -5.922, 18.441
